시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
경기도,파주시,시도,,숲속노을로,03,,경기도 파주시 문발동 621-2,37.7226633643,126.7114863755,03,02,Y,222,01,03,03,적색+녹색+황색,52+3+95,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,숲속노을로,03,,경기도 파주시 문발동 621-2,37.7226633643,126.7114863755,03,02,Y,221,01,04,05,적색+녹색+황색+적색/화살+적색/황색,97+35+3+12+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,책향기로,03,,경기도 파주시 문발동 621-5,37.722157216,126.7077808709,03,02,Y,220,01,04,05,적색+적색/화살+적색/황색+녹색+황색,57+10+3+77+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,책향기로,03,,경기도 파주시 문발동 621-5,37.722157216,126.7077808709,03,01,Y,219,01,03,03,적색+녹색+황색,27+120+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,책향기로,03,,경기도 파주시 문발동 621-5,37.722157216,126.7077808709,03,02,Y,218,01,04,05,적색+녹색+황색+적색/화살+적색/황색,53+69+3+22+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,책향기로,03,,경기도 파주시 문발동 621-5,37.722157216,126.7077808709,03,01,Y,217,01,03,03,적색+녹색+황색,30+117+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,미래로,03,,경기도 파주시 야당동 980,37.7122536344,126.7464500318,03,02,Y,216,01,04,05,적색+녹색+황색+적색/화살+적색/황색,77+37+3+30+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 동패동 1750,37.7129927323,126.7424609348,03,02,Y,215,01,03,03,적색+녹색+황색,75+72+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 동패동 1833,37.7158600387,126.7383055006,03,02,Y,214,01,04,05,적색+녹색+황색+적색/화살+황색,62+65+3+17+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 목동동 1050,37.7214740185,126.7371394239,03,02,Y,213,01,04,05,적색+녹색+황색+적색/화살+적색/황색,67+57+3+20+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 목동동 1050,37.7214740185,126.7371394239,03,02,Y,212,01,03,03,적색+녹색+황색,67+80+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 야당동 980,37.7122536344,126.7464500318,02,01,Y,211,02,02,02,녹색+적색,30+120,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 야당동 980,37.7122536344,126.7464500318,02,01,Y,210,02,02,02,녹색+적색,30+120,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 야당동 980,37.7122536344,126.7464500318,02,01,Y,209,02,02,02,녹색+적색,30+120,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 동패동 1749,37.7122381061,126.7462207168,02,01,Y,208,02,02,02,녹색+적색,30+120,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,금바위로,03,,경기도 파주시 와동동 1376,37.7271325147,126.7584581877,03,02,Y,257,01,03,03,적색+녹색+황색,77+70+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,금바위로,03,,경기도 파주시 와동동 1376,37.7271325147,126.7584581877,03,02,Y,256,01,03,03,적색+녹색+황색,65+82+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,금바위로,03,,경기도 파주시 와동동 1376,37.7271325147,126.7584581877,03,02,Y,255,01,03,03,적색+녹색+황색,62+85+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 와동동 1393,37.7237603424,126.7546741139,02,01,Y,254,02,02,02,녹색+적색,25+125,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,가온로,03,,경기도 파주시 와동동 1367,37.7248594064,126.7534278184,02,01,Y,253,02,02,02,녹색+적색,25+120,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,가온로,03,,경기도 파주시 와동동 1367,37.7248594064,126.7534278184,02,01,Y,252,02,02,02,녹색+적색,25+120,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 와동동 1393,37.7237603424,126.7546741139,02,01,Y,251,02,02,02,녹색+적색,25+120,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 와동동 1393,37.7237603424,126.7546741139,02,01,Y,250,02,02,02,녹색+적색,25+120,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 와동동 1393,37.7237603424,126.7546741139,02,01,Y,249,02,02,02,녹색+적색,25+120,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 와동동 1393,37.7237603424,126.7546741139,02,01,Y,248,02,02,02,녹색+적색,25+120,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,금바위로,03,,경기도 파주시 와동동 1376,37.7271325147,126.7584581877,02,01,Y,247,02,02,02,녹색+적색,25+120,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,가온로,03,,경기도 파주시 와동동 1367,37.7248594064,126.7534278184,02,01,Y,246,02,02,02,녹색+적색,28+120,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,금바위로,03,,경기도 파주시 와동동 1376,37.7271325147,126.7584581877,02,01,Y,245,02,02,02,녹색+적색,28+120,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,금바위로,03,,경기도 파주시 와동동 1376,37.7271325147,126.7584581877,02,01,Y,244,02,02,02,녹색+적색,28+120,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,금바위로,03,,경기도 파주시 와동동 1376,37.7271325147,126.7584581877,02,01,Y,243,02,02,02,녹색+적색,25+90,02,01,01,N,00:00,00:00,Y,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,금바위로,03,,경기도 파주시 와동동 1388,37.7283318006,126.7595830342,02,01,Y,242,02,02,02,녹색+적색,25+85,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,금바위로,03,,경기도 파주시 와동동 1376,37.7271325147,126.7584581877,02,01,Y,241,02,02,02,녹색+적색,25+85,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,금바위로,03,,경기도 파주시 와동동 1376,37.7271325147,126.7584581877,02,01,Y,240,02,02,02,녹색+적색,25+85,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,숲속노을로,03,,경기도 파주시 문발동 621-2,37.7226633643,126.7114863755,02,01,Y,239,02,02,02,녹색+적색,20+115,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,숲속노을로,03,,경기도 파주시 문발동 621-2,37.7226633643,126.7114863755,02,01,Y,238,02,02,02,녹색+적색,20+115,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,숲속노을로,03,,경기도 파주시 문발동 621-2,37.7226633643,126.7114863755,02,01,Y,237,02,02,02,녹색+적색,30+110,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,숲속노을로,03,,경기도 파주시 문발동 621-2,37.7226633643,126.7114863755,02,01,Y,236,02,02,02,녹색+적색,30+110,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,숲속노을로,03,,경기도 파주시 동패동 1693,37.7236630929,126.7116431039,02,01,Y,235,02,02,02,녹색+적색,30+120,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,숲속노을로,03,,경기도 파주시 동패동 1693,37.7236630929,126.7116431039,02,01,Y,234,02,02,02,녹색+적색,30+120,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,책향기로,03,,경기도 파주시 동패동 1745-3,37.7207299902,126.7167427608,02,01,Y,233,02,02,02,녹색+적색,30+120,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 문발동 623,37.7284003323,126.706319713,02,01,Y,282,02,02,02,녹색+적색,20+95,02,01,01,N,00:00,00:00,N,Y,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,노을빛로,03,,경기도 파주시 문발동 623-6,37.7258991572,126.7058972361,02,01,Y,281,02,02,02,녹색+적색,15+130,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,숲속노을로,03,,경기도 파주시 문발동 621,37.7272297481,126.7089423253,02,01,Y,280,02,02,02,녹색+적색,15+130,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,숲속노을로,03,,경기도 파주시 문발동 621,37.7272297481,126.7089423253,02,01,Y,279,02,02,02,녹색+적색,35+115,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,경의로,03,,경기도 파주시 와동동 1329,37.7260944318,126.7609012118,03,01,Y,278,01,03,03,적색+녹색+황색,40+107+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,경의로,03,,경기도 파주시 와동동 1329,37.7260944318,126.7609012118,03,02,Y,277,01,03,03,적색+녹색+황색,25+122+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,경의로,03,,경기도 파주시 와동동 1329,37.7260944318,126.7609012118,03,02,Y,276,01,04,03,적색+녹색/화살+황색,110+37+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 와동동 1422,37.7242288878,126.7618892682,03,02,Y,275,01,03,03,적색+적색/화살+적색/황색,122+25+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,책향기로,03,,경기도 파주시 와동동 1486-1,37.7295078224,126.7653732732,03,02,Y,274,01,04,05,적색+녹색/화살+녹색/황색+녹색+황색,67+3+17+60+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,경의로,03,,경기도 파주시 와동동 1329,37.7260944318,126.7609012118,02,01,Y,273,02,02,02,녹색+적색,37+115,02,01,01,N,00:00,00:00,N,Y,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,경의로,03,,경기도 파주시 와동동 1329,37.7260944318,126.7609012118,02,01,Y,272,02,02,02,녹색+적색,35+115,02,01,01,N,00:00,00:00,N,N,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,경의로,03,,경기도 파주시 와동동 1329,37.7260944318,126.7609012118,02,02,Y,271,02,02,02,녹색+적색,37+115,02,01,01,N,00:00,00:00,N,Y,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,경의로,03,,경기도 파주시 와동동 1329,37.7260944318,126.7609012118,02,01,Y,270,02,02,02,녹색+적색,30+120,02,01,01,N,00:00,00:00,N,Y,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,경의로,03,,경기도 파주시 와동동 1329,37.7260944318,126.7609012118,02,01,Y,269,02,02,02,녹색+적색,30+120,02,01,01,N,00:00,00:00,N,N,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,경의로,03,,경기도 파주시 와동동 1329,37.7260944318,126.7609012118,02,01,Y,268,02,02,02,녹색+적색,28+120,02,01,01,N,00:00,00:00,N,Y,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 와동동 1393,37.7237603424,126.7546741139,02,01,Y,267,02,02,02,녹색+적색,28+120,02,01,01,N,00:00,00:00,N,Y,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,경의로,03,,경기도 파주시 와동동 1329,37.7260944318,126.7609012118,02,01,Y,266,02,02,02,녹색+적색,28+120,02,01,01,N,00:00,00:00,N,Y,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 와동동 1329,37.7260944318,126.7609012118,02,01,Y,265,02,02,02,녹색+적색,28+120,02,01,01,N,00:00,00:00,N,Y,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 와동동 1470,37.7267880918,126.7635026565,02,01,Y,264,02,02,02,녹색+적색,32+115,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 와동동 1470,37.7267880918,126.7635026565,02,02,Y,263,02,02,02,녹색+적색,25+100,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,가람로,03,,경기도 파주시 와동동 1470,37.7267880918,126.7635026565,02,01,Y,262,02,02,02,녹색+적색,30+180,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,가람로,03,,경기도 파주시 와동동 1486,37.7341884289,126.7680822126,02,01,Y,261,02,02,02,녹색+적색,30+180,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,책향기로,03,,경기도 파주시 와동동 1341,37.7298330788,126.7623033729,02,01,Y,260,02,02,02,녹색+적색,30+180,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 와동동 1393,37.7237603424,126.7546741139,03,02,Y,259,01,03,03,적색+녹색+황색,90+57+4,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,와석순환로,03,,경기도 파주시 와동동 1393,37.7237603424,126.7546741139,03,02,Y,258,01,04,05,적색+녹색+황색+적색/화살+적색/황색,75+52+3+17+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 동패동 1974,37.7095284937,126.7351206019,02,01,Y,307,01,02,02,녹색+적색,30+115,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,한울로,03,,경기도 파주시 동패동 1903,37.7112892549,126.7373370312,02,01,Y,306,01,02,02,녹색+적색,30+120,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,한울로,03,,경기도 파주시 동패동 1903,37.7112892549,126.7373370312,02,01,Y,305,01,02,02,녹색+적색,30+120,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 동패동 1903,37.7112892549,126.7373370312,02,01,Y,304,01,02,02,녹색+적색,30+120,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 동패동 1863,37.7138457807,126.7355045188,02,01,Y,303,01,02,02,녹색+적색,30+120,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 동패동 1863,37.7138457807,126.7355045188,02,02,Y,302,01,02,02,녹색+적색,40+105,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 동패동 1863,37.7138457807,126.7355045188,02,02,Y,301,01,02,02,녹색+적색,40+105,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 동패동 1863,37.7138457807,126.7355045188,02,02,Y,300,01,02,02,녹색+적색,38+110,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 동패동 1863,37.7138457807,126.7355045188,02,02,Y,299,01,02,02,녹색+적색,38+110,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 동패동 1974,37.7095284937,126.7351206019,03,02,Y,298,01,04,04,적색+녹색+녹색/화살+황색,73+67+7+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 동패동 1974,37.7095284937,126.7351206019,03,02,Y,297,01,04,04,적색+녹색+녹색/화살+황색,77+63+7+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,한울로,03,,경기도 파주시 동패동 1903,37.7112892549,126.7373370312,03,02,Y,296,01,04,04,적색+녹색+녹색/화살+황색,80+60+7+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 동패동 1863,37.7138457807,126.7355045188,03,02,Y,295,01,04,04,적색+녹색+녹색/화살+황색,85+50+12+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 동패동 1863,37.7138457807,126.7355045188,03,02,Y,294,01,04,04,적색+녹색+녹색/화살+황색,85+50+12+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,책향기로,03,,경기도 파주시 동패동 1745-7,37.7243360087,126.7201434818,03,02,Y,293,01,02,02,녹색+적색,30+115,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,책향기로,03,,경기도 파주시 동패동 1745-7,37.7243360087,126.7201434818,03,02,Y,292,01,04,05,적색+녹색/화살+녹색/황색+녹색+황색,108+18+3+18+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 문발동 71-4,37.7265511252,126.7042803094,03,02,Y,291,01,03,03,적색+녹색+황색,32+85+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 문발동 48-1,37.7275233967,126.7052223108,03,02,Y,290,01,03,03,적색+녹색+황색,27+90+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 문발동 산 23-11,37.7294938345,126.7073897337,03,02,Y,289,01,04,05,적색+녹색+황색+적색/화살+황색,55+37+3+12+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 문발동 31-1,37.7289336988,126.7068143988,03,02,Y,288,01,02,03,적색+적색/황색+황색,117+30+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 문발동 411-1,37.7262144508,126.7041916856,02,01,Y,287,02,02,02,녹색+적색,30+85,02,01,01,N,00:00,00:00,N,Y,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 문발동 48-2,37.7274516396,126.7051996321,02,01,Y,286,02,02,02,녹색+적색,25+90,02,01,01,N,00:00,00:00,N,Y,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 문발동 623,37.7284003323,126.706319713,02,01,Y,285,02,02,02,녹색+적색,25+95,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,숲속노을로,03,,경기도 파주시 문발동 621,37.7272297481,126.7089423253,02,01,Y,284,02,02,02,녹색+적색,20+95,02,01,01,N,00:00,00:00,N,N,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,교하로,03,,경기도 파주시 문발동 623,37.7284003323,126.706319713,02,01,Y,283,02,02,02,녹색+적색,20+95,02,01,01,N,00:00,00:00,N,Y,Y,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,미래로,03,,경기도 파주시 동패동 1757,37.7112946198,126.7440676864,03,02,Y,331,01,03,03,적색+화살+황색,112+35+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,미래로,03,,경기도 파주시 야당동 980,37.7122536344,126.7464500318,03,02,Y,330,01,03,03,적색+화살+황색,43+65+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,한울로,03,,경기도 파주시 동패동 1764,37.7100718871,126.7409982212,03,02,Y,329,01,04,05,적색+녹색+황색+적색/화살+적색/황색,33+65+3+36+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,한울로,03,,경기도 파주시 동패동 1764,37.7100718871,126.7409982212,03,01,Y,328,01,03,03,적색+녹색+황색,37+45+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,한울로,03,,경기도 파주시 동패동 1903,37.7112892549,126.7373370312,03,02,Y,327,01,04,03,적색+녹색/화살+황색,110+37+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,동패로,03,,경기도 파주시 동패동 1904,37.7095760226,126.7384622424,03,02,Y,326,01,03,03,적색+녹색+황색,25+25+3,02,03,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,한울로,03,,경기도 파주시 동패동 1757,37.7112946198,126.7440676864,02,01,Y,325,01,02,02,녹색+적색,27+125,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,한울로,03,,경기도 파주시 동패동 1762,37.7108290056,126.7451087695,02,01,Y,324,01,02,02,녹색+적색,27+125,02,01,01,N,00:00,00:00,N,N,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
경기도,파주시,시도,,미래로,03,,경기도 파주시 야당동 980,37.7122536344,126.7464500318,02,01,Y,323,01,02,02,녹색+적색,38+110,02,01,01,N,00:00,00:00,N,Y,N,,경기도 파주시청,031-940-5791,2026-03-16,4060000,경기도 파주시
